1991_38,"Induction of Finite-State Automata Using Second-Order Recurrent Networks Raymond L. Watrous, Gary M. Kuhn"
1991_39,"Extracting and Learning an Unknown Grammar with Recurrent Neural Networks C. L. Giles, C. B. Miller, D. Chen, G. Z. Sun, H. H. Chen, Y. C. Lee"
1991_40,"Operators and curried functions: Training and analysis of simple recurrent networks Janet Wiles, Anthony Bloesch"
1991_41,"Green's Function Method for Fast On-Line Learning Algorithm of Recurrent Neural Networks Guo-Zheng Sun, Hsing-Hen Chen, Yee-Chun Lee"
1991_42,Dynamically-Adaptive Winner-Take-All Networks Trent E. Lange
1991_43,Information Processing to Create Eye Movements David A. Robinson
1991_44,"Decoding of Neuronal Signals in Visual Pattern Recognition Emad N. Eskandar, Barry J. Richmond, John A. Hertz, Lance M. Optican, Troels W. Kjær"
1991_45,"Learning How to Teach or Selecting Minimal Surface Data Davi Geiger, Ricardo A. Marques Pereira"
1991_46,"Learning to Make Coherent Predictions in Domains with Discontinuities Suzanna Becker, Geoffrey E. Hinton"
1991_47,"Recurrent Eye Tracking Network Using a Distributed Representation of Image Motion Paul A. Viola, Stephen G. Lisberger, Terrence J. Sejnowski"
1991_48,"Against Edges: Function Approximation with Multiple Support Maps Trevor Darrell, Alex Pentland"
1991_49,"Markov Random Fields Can Bridge Levels of Abstraction Paul R. Cooper, Peter N. Prokopowicz"
1991_50,Illumination and View Position in 3D Visual Recognition Amnon Shashua
1991_51,"Hierarchical Transformation of Space in the Visual System Alexandre Pouget, Stephen A. Fisher, Terrence J. Sejnowski"
1991_52,VISIT: A Neural Model of Covert Visual Attention Subutai Ahmad
1991_53,Visual Grammars and Their Neural Nets Eric Mjolsness
1991_54,"Learning to Segment Images Using Dynamic Feature Binding Michael C. Mozer, Richard S. Zemel, Marlene Behrmann"
1991_55,"Combined Neural Network and Rule-Based Framework for Probabilistic Pattern Recognition and Discovery Hayit K. Greenspan, Rodney Goodman, Rama Chellappa"
1991_56,"Linear Operator for Object Recognition Ronen Basri, Shimon Ullman"
1991_57,"3D Object Recognition Using Unsupervised Feature Extraction Nathan Intrator, Joshua I. Gold, Heinrich H. Bülthoff, Shimon Edelman"
1991_58,"Structural Risk Minimization for Character Recognition I. Guyon, V. Vapnik, B. Boser, L. Bottou, S. A. Solla"
1991_59,"Image Segmentation with Networks of Variable Scales Hans Peter Graf, Craig R. Nohl, Jan Ben"
1991_60,"Multi-Digit Recognition Using a Space Displacement Neural Network Ofer Matan, Christopher J. C. Burges, Yann LeCun, John S. Denker"
1991_61,"A Self-Organizing Integrated Segmentation and Recognition Neural Net Jim Keeler, David E. Rumelhart"
1991_62,"Recognizing Overlapping Hand-Printed Characters by Centered-Object Integrated Segmentation and Recognition Gale L. Martin, Mosfeq Rashid"
1991_63,"Adaptive Elastic Models for Hand-Printed Character Recognition Geoffrey E. Hinton, Christopher K. I. Williams, Michael D. Revow"
1991_64,"Obstacle Avoidance through Reinforcement Learning Tony J. Prescott, John E. W. Mayhew"
1991_65,"Active Exploration in Dynamic Environments Sebastian B. Thrun, Knut Möller"
1991_66,Oscillatory Neural Fields for Globally Optimal Path Planning Michael Lemmon
1991_67,"Recognition of Manipulated Objects by Motor Learning Hiroaki Gomi, Mitsuo Kawato"
1991_68,"Refining PID Controllers using Neural Networks Gary M. Scott, Jude W. Shavlik, W. Harmon Ray"
1991_69,Fast Learning with Predictive Forward Models Carlos Brody
1991_70,"Fast, Robust Adaptive Control by Learning only Forward Models Andrew W. Moore"
1991_71,"Reverse TDNN: An Architecture For Trajectory Generation Patrice Simard, Yann Le Cun"
1991_72,"Learning Global Direct Inverse Kinematics David DeMers, Kenneth Kreutz-Delgado"
1991_73,"A Neural Net Model for Adaptive Control of Saccadic Accuracy by Primate Cerebellum and Brainstem Paul Dean, John E. W. Mayhew, Pat Langdon"
1991_74,Learning in the Vestibular System: Simulations of Vestibular Compensation Using Recurrent Back-Propagation Thomas J. Anastasio
1991_75,"A Cortico-Cerebellar Model that Learns to Generate Distributed Motor Commands to Control a Kinematic Arm N. E. Berthier, S. P. Singh, A. G. Barto, J. C. Houk"
1991_76,"A Computational Mechanism to Account for Averaged Modified Hand Trajectories Ealan A. Henis, Tamar Flash"
1991_77,"Simulation of Optimal Movements Using the Minimum-Muscle-Tension-Change Model Menashe Dornay, Yoji Uno, Mitsuo Kawato, Ryoji Suzuki"
1991_78,"ANN Based Classification for Heart Defibrillators M. Jabri, S. Pickard, P. Leong, Z. Chi, B. Flower, Y. Xie"
1991_79,"Neural Network Diagnosis of Avascular Necrosis from Magnetic Resonance Images Armando Manduca, Paul Christy, Richard Ehman"
1991_80,"Neural Network Analysis of Event Related Potentials and Electroencephalogram Predicts Vigilance Rita Venturini, William W. Lytton, Terrence J. Sejnowski"
1991_81,"Neural Control for Rolling Mills: Incorporating Domain Theories to Overcome Data Deficiency Martin Röscheisen, Reimar Hofmann, Volker Tresp"
1991_82,"Fault Diagnosis of Antenna Pointing Systems using Hybrid Neural Network and Signal Processing Models Padhraic Smyth, Jeff Mellstrom"
1991_83,"Multimodular Architecture for Remote Sensing Operations. Sylvie Thiria, Carlos Mejia, Fouad Badran, Michel Crépon"
1991_84,"Principled Architecture Selection for Neural Networks: Application to Corporate Bond Rating Prediction John Moody, Joachim Utans"
1991_85,"Adaptive Development of Connectionist Decoders for Complex Error-Correcting Codes Sheri L. Gish, Mario Blaum"
1991_86,Application of Neural Network Methodology to the Modelling of the Yield Strength in a Steel Rolling Plate Mill Ah Chung Tsoi
1991_87,Computer Recognition of Wave Location in Graphical Data by a Neural Network Donald T. Freeman
1991_88,A Neural Network for Motion Detection of Drift-Balanced Stimuli Hilary Tunley
1991_89,"Neural Network Routing for Random Multistage Interconnection Networks Mark W. Goudreau, C. Lee Giles"
1991_90,"Networks for the Separation of Sources that are Superimposed and Delayed John C. Platt, Federico Faggin"
1991_91,"CCD Neural Network Processors for Pattern Recognition Alice M. Chiang, Michael L. Chuang, Jeffrey R. LaFranchise"
1991_92,"A Parallel Analog CCD/CMOS Signal Processor Charles F. Neugebauer, Amnon Yariv"
1991_93,"Direction Selective Silicon Retina that uses Null Inhibition Ronald G. Benson, Tobi Delbrück"
1991_94,"A Contrast Sensitive Silicon Retina with Reciprocal Synapses Kwabena A. Boahen, Andreas G. Andreou"
1991_95,"A Neurocomputer Board Based on the ANNA Neural Network Chip Eduard Säckinger, Bernhard E. Boser, Lawrence D. Jackel"
1991_96,"Software for ANN training on a Ring Array Processor Phil Kohn, Jeff Bilmes, Nelson Morgan, James Beck"
1991_97,"Constrained Optimization Applied to the Parameter Setting Problem for Analog Circuits David Kirk, Kurt Fleischer, Lloyd Watts, Alan Barr"
1991_98,Segmentation Circuits Using Constrained Optimization John G. Harris
1991_99,"Analog LSI Implementation of an Auto-Adaptive Network for Real-Time Separation of Independent Signals Marc H. Cohen, Philippe O. Pouliquen, Andreas G. Andreou"
1991_100,Temporal Adaptation in a Silicon Auditory Nerve John Lazzaro
1991_101,"Optical Implementation of a Self-Organizing Feature Extractor Dana Z. Anderson, Claus Benkert, Verena Hebler, Ju-Seog Jang, Don Montgomery, Mark Saffman"
1991_102,Principles of Risk Minimization for Learning Theory V. Vapnik
1991_103,Bayesian Model Comparison and Backprop Nets David J. C. MacKay
1991_104,The Effective Number of Parameters: An Analysis of Generalization and Regularization in Nonlinear Learning Systems John E. Moody
1991_105,"Estimating Average-Case Learning Curves Using Bayesian, Statistical Physics and VC Dimension Methods David Haussler, Michael Kearns, Manfred Opper, Robert Schapire"
1991_106,Constant-Time Loading of Shallow 1-Dimensional Networks Stephen Judd
1991_107,"Experimental Evaluation of Learning in a Neural Microsystem Joshua Alspector, Anthony Jayakumar, Stephan Luna"
1991_108,Threshold Network Learning in the Presence of Equivalences John Shawe-Taylor
1991_109,Gradient Descent: Second Order Momentum and Saturating Error Barak Pearlmutter
1991_110,"Tangent Prop - A formalism for specifying selected invariances in an adaptive network Patrice Simard, Bernard Victorri, Yann LeCun, John Denker"
1991_111,"Polynomial Uniform Convergence of Relative Frequencies to Probabilities Alberto Bertoni, Paola Campadelli, Anna Morpurgo, Sandra Panizza"
1991_112,"Unsupervised learning of distributions on binary vectors using two layer networks Yoav Freund, David Haussler"
1991_113,"Incrementally Learning Time-varying Half-planes Anthony Kuh, Thomas Petsche, Ronald L. Rivest"
1991_114,"The VC-Dimension versus the Statistical Capacity of Multilayer Networks Chuanyi Ji, Demetri Psaltis"
1991_115,"Some Approximation Properties of Projection Pursuit Learning Networks Ying Zhao, Christopher G. Atkeson"
1991_116,"Neural Computing with Small Weights Kai-Yeung Siu, Jehoshua Bruck"
1991_117,"A Simple Weight Decay Can Improve Generalization Anders Krogh, John A. Hertz"
1991_118,Best-First Model Merging for Dynamic Learning and Recognition Stephen M. Omohundro
1991_119,"Rule Induction through Integrated Symbolic and Subsymbolic Processing Clayton McMillan, Michael C. Mozer, Paul Smolensky"
1991_120,"Interpretation of Artificial Neural Networks: Mapping Knowledge-Based Neural Networks into Rules Geoffrey Towell, Jude W. Shavlik"
1991_121,"Hierarchies of adaptive experts Michael I. Jordan, Robert A. Jacobs"
1991_122,"Adaptive Soft Weight Tying using Gaussian Mixtures Steven J. Nowlan, Geoffrey E. Hinton"
1991_123,Repeat Until Bored: A Pattern Selection Strategy Paul W. Munro
1991_124,"Towards Faster Stochastic Gradient Search Christian Darken, John Moody"
1991_125,"Competitive Anti-Hebbian Learning of Invariants Nicol N. Schraudolph, Terrence J. Sejnowski"
1991_126,"Merging Constrained Optimisation with Deterministic Annealing to ""Solve"" Combinatorially Hard Problems Paul Stolorz"
1991_127,"Kernel Regression and Backpropagation Training With Noise Petri Koistinen, Lasse Holmström"
1991_128,"Splines, Rational Functions and Neural Networks Robert C. Williamson, Peter L. Bartlett"
1991_129,"Networks with Learned Unit Response Functions John Moody, Norman Yarvin"
1991_130,"Learning in Feedforward Networks with Nonsmooth Functions Nicholas J. Redding, T. Downs"
1991_131,"Iterative Construction of Sparse Polynomial Approximations Terence D. Sanger, Richard S. Sutton, Christopher J. Matheus"
1991_132,Node Splitting: A Constructive Algorithm for Feed-Forward Neural Networks Mike Wynne-Jones
1991_133,"Information Measure Based Skeletonisation Sowmya Ramachandran, Lorien Y. Pratt"
1991_134,Data Analysis using G/SPLINES David Rogers
1991_135,"Unsupervised Classifiers, Mutual Information and 'Phantom Targets John S. Bridle, Anthony J. R. Heading, David J. C. MacKay"
1991_136,A Network of Localized Linear Discriminants Martin S. Glassman
1991_137,A Weighted Probabilistic Neural Network David Montana
1991_138,"Network generalization for production: Learning and producing styled letterforms Igor Grebert, David G. Stork, Ron Keesing, Steve Mims"
1991_139,"Shooting Craps in Search of an Optimal Strategy for Training Connectionist Pattern Classifiers J. B. Hampshire II, B. V. K. Vijaya Kumar"
1991_140,"Improving the Performance of Radial Basis Function Networks by Learning Center Locations Dietrich Wettschereck, Thomas Dietterich"
1991_141,"A Topographic Product for the Optimization of Self-Organizing Feature Maps Hans-Ulrich Bauer, Klaus Pawelzik, Theo Geisel"
1991_142,"Human and Machine 'Quick Modeling' Jakob Bernasconi, Karl Gustafson"
1991_143,"A Comparison of Projection Pursuit and Neural Network Regression Modeling Jenq-Neng Huang, Hang Li, Martin Maechler, R. Douglas Martin, Jim Schimert"
1991_144,Benchmarking Feed-Forward Neural Networks: Models and Measures Leonard G. C. Hamey
1992_1,On the Use of Projection Pursuit Constraints for Training Neural Networks Nathan Intrator
1992_2,"Hidden Markov Model Induction by Bayesian Model Merging Andreas Stolcke, Stephen Omohundro"
1992_3,"Computing with Almost Optimal Size Neural Networks Kai-Yeung Siu, Vwani Roychowdhury, Thomas Kailath"
1992_4,"Intersecting regions: The Key to combinatorial structure in hidden unit space Janet Wiles, Mark Ollila"
1992_5,Holographic Recurrent Networks Tony A. Plate
1992_6,"Improving Performance in Neural Networks Using a Boosting Algorithm Harris Drucker, Robert Schapire, Patrice Simard"
1992_7,"Efficient Pattern Recognition Using a New Transformation Distance Patrice Simard, Yann LeCun, John S. Denker"
1992_8,"Optimal Depth Neural Networks for Multiplication and Related Problems Kai-Yeung Siu, Vwani Roychowdhury"
1992_9,"Using Prior Knowledge in a NNPDA to Learn Context-Free Languages Sreerupa Das, C. Lee Giles, Guo-Zheng Sun"
1992_10,A Method for Learning From Hints Yaser S. Abu-Mostafa
1992_11,Q-Learning with Hidden-Unit Restarting Charles W. Anderson
1992_12,"Nets with Unreliable Hidden Nodes Learn Error-Correcting Codes Stephen Judd, Paul W. Munro"
1992_13,Interposing an ontogenetic model between Genetic Algorithms and Neural Networks Richard K. Belew
1992_14,"Combining Neural and Symbolic Learning to Revise Probabilistic Rule Bases J. Jeffrey Mahoney, Raymond J. Mooney"
1992_15,Learning Sequential Tasks by Incrementally Adding Higher Orders Mark Ring
1992_16,Kohonen Feature Maps and Growing Cell Structures - a Performance Comparison Bernd Fritzke
1992_17,"Metamorphosis Networks: An Alternative to Constructive Models Brian V. Bonnlander, Michael C. Mozer"
1992_18,"A Boundary Hunting Radial Basis Function Classifier which Allocates Centers Constructively Eric I. Chang, Richard P. Lippmann"
1992_19,"Automatic Capacity Tuning of Very Large VC-Dimension Classifiers I. Guyon, B. Boser, V. Vapnik"
1992_20,"Automatic Learning Rate Maximization by On-Line Estimation of the Hessian's Eigenvectors Yann LeCun, Patrice Y. Simard, Barak Pearlmutter"
1992_21,"Second order derivatives for network pruning: Optimal Brain Surgeon Babak Hassibi, David G. Stork"
1992_22,"Directional-Unit Boltzmann Machines Richard S. Zemel, Christopher K. I. Williams, Michael C. Mozer"
1992_23,"Time Warping Invariant Neural Networks Guo-Zheng Sun, Hsing-Hen Chen, Yee-Chun Lee"
1992_24,"Generalization Abilities of Cascade Network Architecture E. Littmann, H. Ritter"
1992_25,Assessing and Improving Neural Network Predictions by the Bootstrap Algorithm Gerhard Paass
1992_26,Discriminability-Based Transfer between Neural Networks L. Y. Pratt
1992_27,"Summed Weight Neuron Perturbation: An O(N) Improvement Over Weight Perturbation Barry Flower, Marwan Jabri"
1992_28,"A Note on Learning Vector Quantization Virginia R. de Sa, Dana H. Ballard"
1992_29,"Extended Regularization Methods for Nonconvergent Model Selection W. Finnoff, F. Hergert, H. G. Zimmermann"
1992_30,"Synchronization and Grammatical Inference in an Oscillating Elman Net Bill Baird, Todd Troyer, Frank Eeckman"
1992_31,A Fast Stochastic Error-Descent Algorithm for Supervised Learning and Optimization Gert Cauwenberghs
1992_32,"Global Regularization of Inverse Kinematics for Redundant Manipulators David DeMers, Kenneth Kreutz-Delgado"
1992_33,"Memory-Based Reinforcement Learning: Efficient Computation with Prioritized Sweeping Andrew W. Moore, Christopher G. Atkeson"
1992_34,"Feudal Reinforcement Learning Peter Dayan, Geoffrey E. Hinton"
1992_35,Input Reconstruction Reliability Estimation Dean A. Pomerleau
1992_36,"Explanation-Based Neural Network Learning for Robot Control Tom M. Mitchell, Sebastian B. Thrun"
1992_37,Reinforcement Learning Applied to Linear Quadratic Regulation Steven J. Bradtke
1992_38,Neural Network On-Line Learning Control of Spacecraft Smart Structures Christopher Bowman
1992_39,"Integration of Visual and Somatosensory Information for Preshaping Hand in Grasping Movements Yoji Uno, Naohiro Fukumura, Ryoji Suzuki, Mitsuo Kawato"
1992_40,On-Line Estimation of the Optimal Value Function: HJB- Estimators James K. Peterson
1992_41,Learning Control Under Extreme Uncertainty Vijaykumar Gullapalli
1992_42,A Practice Strategy for Robot Learning Control Terence D. Sanger
1992_43,"Learning Spatio-Temporal Planning from a Dynamic Programming Teacher: Feed-Forward Neurocontrol for Moving Obstacle Avoidance Gerald Fahner, Rolf Eckmiller"
1992_44,"Learning Fuzzy Rule-Based Neural Networks for Control Charles M. Higgins, Rodney M. Goodman"
1992_45,Learning to categorize objects using temporal coherence Suzanna Becker
1992_46,"Filter Selection Model for Generating Visual Motion Signals Steven J. Nowlan, Terrence J. Sejnowski"
1992_47,"Stimulus Encoding by Multidimensional Receptive Fields in Single Cells and Cell Populations in V1 of Awake Monkey Edward Stern, Ad Aertsen, Eilon Vaadia, Shaul Hochstein"
1992_48,"The Computation of Stereo Disparity for Transparent and for Opaque Surfaces Suthep Madarasmi, Daniel Kersten, Ting-Chuen Pong"
1992_49,"Some Solutions to the Missing Feature Problem in Vision Subutai Ahmad, Volker Tresp"
1992_50,"Improving Convergence in Hierarchical Matching Networks for Object Recognition Joachim Utans, Gene Gindi"
1992_51,A Model of Feedback to the Lateral Geniculate Nucleus Carlos D. Brody
1992_52,"Unsmearing Visual Motion: Development of Long-Range Horizontal Intrinsic Connections Kevin E. Martin, Jonathan A. Marshall"
1992_53,"Remote Sensing Image Analysis via a Texture Classification Neural Network Hayit K. Greenspan, Rodney Goodman"
1992_54,"Computation of Heading Direction from Optic Flow in Visual Cortex Markus Lappe, Josef P. Rauschecker"
1992_55,"Learning to See Where and What: Training a Net to Make Saccades and Recognize Handwritten Characters Gale Martin, Mosfeq Rashid, David Chapman, James A. Pittman"
1992_56,"Weight Space Probability Densities in Stochastic Learning: I. Dynamics and Equilibria Todd K. Leen, John E. Moody"
1992_57,Diffusion Approximations for the Constant Learning Rate Backpropagation Algorithm and Resistence to Local Minima William Finnoff
1992_58,"Self-Organizing Rules for Robust Principal Component Analysis Lei Xu, Alan L. Yuille"
1992_59,Bayesian Learning via Stochastic Dynamics Radford M. Neal
1992_60,"Information, Prediction, and Query by Committee Yoav Freund, H. Sebastian Seung, Eli Shamir, Naftali Tishby"
1992_61,"Synaptic Weight Noise During MLP Learning Enhances Fault-Tolerance, Generalization and Learning Trajectory Alan F. Murray, Peter J. Edwards"
1992_62,"Unsupervised Discrimination of Clustered Data via Optimization of Binary Information Gain Nicol N. Schraudolph, Terrence J. Sejnowski"
1992_63,"Weight Space Probability Densities in Stochastic Learning: II. Transients and Basin Hopping Times Genevieve B. Orr, Todd K. Leen"
1992_64,"Information Theoretic Analysis of Connection Structure from Spike Trains Satoru Shiono, Satoshi Yamada, Michio Nakashima, Kenji Matsumoto"
1992_65,"Statistical Mechanics of Learning in a Large Committee Machine Holm Schwarze, John A. Hertz"
1992_66,"Probability Estimation from a Database Using a Gibbs Energy Model John W. Miller, Rodney M. Goodman"
1992_67,On the Use of Evidence in Neural Networks David Wolpert
1992_68,"Destabilization and Route to Chaos in Neural Networks with Random Connectivity Bernard Doyon, Bruno Cessac, Mathias Quoy, Manuel Samuelides"
1992_69,"Predicting Complex Behavior in Sparse Asymmetric Networks Ali A. Minai, William B. Levy"
1992_70,"Single-Iteration Threshold Hamming Networks Isaac Meilijson, Eytan Ruppin, Moshe Sipper"
1992_71,"History-Dependent Attractor Neural Networks Isaac Meilijson, Eytan Ruppin"
1992_72,"Non-Linear Dimensionality Reduction David DeMers, Garrison W. Cottrell"
1992_73,"On Learning µ-Perceptron Networks with Binary Weights Mostefa Golea, Mario Marchand, Thomas R. Hancock"
1992_74,Neural Network Model Selection Using Asymptotic Jackknife Estimator and Cross-Validation Method Yong Liu
1992_75,"Learning Curves, Model Selection and Complexity of Neural Networks Noboru Murata, Shuji Yoshizawa, Shun-ichi Amari"
1992_76,"The Power of Approximating: a Comparison of Activation Functions Bhaskar DasGupta, Georg Schnitger"
1992_77,"Rational Parametrizations of Neural Networks Uwe Helmke, Robert C. Williamson"
1992_78,"Learning Cellular Automaton Dynamics with Neural Networks N. H. Wulff, J A. Hertz"
1992_79,Some Estimates of Necessary Number of Connections and Hidden Units for Feed-Forward Networks Adam Kowalczyk
1992_80,"Context-Dependent Multiple Distribution Phonetic Modeling with MLPs Michael Cohen, Horacio Franco, Nelson Morgan, David E. Rumelhart, Victor Abrash"
1992_81,"Physiologically Based Speech Synthesis Makoto Hirayama, Eric Vatikiotis-Bateson, Kiyoshi Honda, Yasuharu Koike, Mitsuo Kawato"
1992_82,"Analog Cochlear Model for Multiresolution Speech Analysis Weimin Liu, Andreas G. Andreou, Moise H. Goldstein Jr."
1992_83,"A Hybrid Linear/Nonlinear Approach to Channel Equalization Problems Wei-Tsih Lee, John Pearson"
1992_84,"Modeling Consistency in a Speaker Independent Continuous Speech Recognition System Yochai Konig, Nelson Morgan, Chuck Wooters, Victor Abrash, Michael Cohen, Horacio Franco"
1992_85,"Transient Signal Detection with Neural Networks: The Search for the Desired Signal José Carlos Príncipe, Abir Zahalka"
1992_86,"Performance Through Consistency: MS-TDNN's for Large Vocabulary Continuous Speech Recognition Joe Tebelskis, Alex Waibel"
1992_87,"A Hybrid Neural Net System for State-of-the-Art Continuous Speech Recognition G. Zavaliagkos, Y. Zhao, R. Schwartz, J. Makhoul"
1992_88,"Connected Letter Recognition with a Multi-State Time Delay Neural Network Hermann Hild, Alex Waibel"
1992_89,"Recognition-based Segmentation of On-Line Hand-printed Words M. Schenkel, H. Weissman, I. Guyon, C. Nohl, D. Henderson"
1992_90,"Planar Hidden Markov Modeling: From Speech to Optical Character Recognition Esther Levin, Roberto Pieraccini"
1992_91,"Forecasting Demand for Electric Power Jen-Lun Yuan, Terrence Fine"
1992_92,"Hidden Markov Models in Molecular Biology: New Algorithms and Applications Pierre Baldi, Yves Chauvin, Tim Hunkapiller, Marcella A. McClure"
1992_93,"A Neural Network that Learns to Interpret Myocardial Planar Thallium Scintigrams Charles Rosenberg, Jacob Erel, Henri Atlan"
1992_94,"An Analog VLSI Chip for Radial Basis Functions Janeen Anderson, John C. Platt, David B. Kirk"
1992_95,"Generic Analog Neural Computation - The EPSILON Chip Stephen Churcher, Donald J. Baxter, Alister Hamilton, Alan F. Murray, H. Martin Reekie"
1992_96,"Visual Motion Computation in Analog VLSI Using Pulses Rahul Sarpeshkar, Wyeth Bair, Christof Koch"
1992_97,"Analog VLSI Implementation of Multi-dimensional Gradient Descent David B. Kirk, Douglas Kerns, Kurt Fleischer, Alan H. Barr"
1992_98,"An Object-Oriented Framework for the Simulation of Neural Nets A. Linden, Th. Sudbrak, Ch. Tietz, F. Weber"
1992_99,"Attractor Neural Networks with Local Inhibition: from Statistical Physics to a Digitial Programmable Integrated Circuit E. Pasero, R. Zecchina"
1992_100,"Hybrid Circuits of Interacting Computer Model and Biological Neurons Sylvie Renaud-Le Masson, Gwendal Le Masson, Eve Marder, L. F. Abbott"
1992_101,"Silicon Auditory Processors as Computer Peripherals John Lazzaro, John Wawrzynek, M. Mahowald, Massimo Sivilotti, Dave Gillespie"
1992_102,"Object-Based Analog VLSI Vision Circuits Christof Koch, Binnal Mathur, Shih-Chii Liu, John G. Harris, Jin Luo, Massimo Sivilotti"
1992_103,"A Parallel Gradient Descent Method for Learning in Analog VLSI Neural Networks J. Alspector, R. Meir, B. Yuhas, A. Jayakumar, D. Lippe"
1992_104,Harmonic Grammars for Formal Languages Paul Smolensky
1992_105,"Analogy-- Watershed or Waterloo? Structural alignment and the development of connectionist models of analogy Dedre Gentner, Arthur B. Markman"
1992_106,"A Connectionist Symbol Manipulator That Discovers the Structure of Context-Free Languages Michael C. Mozer, Sreerupa Das"
1992_107,"Network Structuring and Training Using Rule-based Knowledge Volker Tresp, Jürgen Hollatz, Subutai Ahmad"
1992_108,"A dynamical model of priming and repetition blindness Daphne Bavelier, Michael I. Jordan"
1992_109,"A Knowledge-Based Model of Geometry Learning Geoffrey Towell, Richard Lehrer"
1992_110,Word Space Hinrich Schütze
1992_111,"Perceiving Complex Visual Scenes: An Oscillator Neural Network Model that Integrates Selective Attention, Perceptual Organisation, and Invariant Recognition Rainer Goebel"
1992_112,"Mapping Between Neural and Physical Activities of the Lobster Gastric Mill Kenji Doya, Mary E. T. Boyle, Allen I. Selverston"
1992_113,A Neural Model of Descending Gain Control in the Electrosensory System Mark E. Nelson
1992_114,"Using hippocampal 'place cells' for navigation, exploiting phase coding Neil Burgess, John O'Keefe, Michael Recce"
1992_115,"Adaptive Stimulus Representations: A Computational Theory of Hippocampal-Region Function Mark A. Gluck, Catherine E. Myers"
1992_116,"Statistical Modeling of Cell Assemblies Activities in Associative Cortex of Behaving Monkeys Itay Gat, Naftali Tishby"
1992_117,Deriving Receptive Fields Using an Optimal Encoding Criterion Ralph Linsker
1992_118,"Biologically Plausible Local Learning Rules for the Adaptation of the Vestibulo-Ocular Reflex Olivier Coenen, Terrence J. Sejnowski, Stephen G. Lisberger"
1992_119,"Using Aperiodic Reinforcement for Directed Self-Organization During Development P. R. Montague, P. Dayan, S.J. Nowlan, A Pouget, T.J. Sejnowski"
1992_120,"How Oscillatory Neuronal Responses Reflect Bistability and Switching of the Hidden Assembly Dynamics K. Pawelzik, H.-U. Bauer, J. Deppisch, T. Geisel"
1992_121,Topography and Ocular Dominance with Positive Correlations Geoffrey J. Goodhill
1992_122,"Statistical and Dynamical Interpretation of ISIH Data from Periodically Stimulated Sensory Neurons John K. Douglass, Frank Moss, André Longtin"
1992_123,"Spiral Waves in Integrate-and-Fire Neural Networks John G. Milton, Po Hsiang Chu, Jack D. Cowan"
1992_124,"Parameterising Feature Sensitive Cell Formation in Linsker Networks in the Auditory System Lance C. Walton, David L. Bisset"
1992_125,A Recurrent Neural Network for Generation of Occular Saccades Lina L.E. Massone
1992_126,"A Formal Model of the Insect Olfactory Macroglomerulus: Simulations and Analytic Results Christiane Linster, David Marsan, Claudine Masson, Michel Kerszberg, Gérard Dreyfus, Léon Personnaz"
1992_127,"An Information-Theoretic Approach to Deciphering the Hippocampal Code William E. Skaggs, Bruce L. McNaughton, Katalin M. Gothard"
1993_1,
1993_2,
1993_3,
1993_4,
1993_5,
1993_6,
1993_7,
1993_8,
1993_9,
1993_10,
1993_11,
1993_12,
1993_13,
1993_14,
1993_15,
1993_16,
1993_17,
1993_18,
1993_19,
1993_20,
1993_21,
1993_22,
1993_23,
1993_24,
1993_25,
1993_26,
1993_27,
1993_28,
1993_29,
1993_30,
1993_31,
1993_32,
1993_33,
1993_34,
1993_35,
1993_36,
1993_37,
1993_38,
1993_39,
1993_40,
1993_41,
1993_42,
1993_43,
1993_44,
1993_45,
1993_46,
1993_47,
1993_48,
1993_49,
1993_50,
1993_51,
1993_52,
1993_53,
1993_54,
1993_55,
1993_56,
1993_57,
1993_58,
1993_59,
1993_60,
1993_61,
1993_62,
1993_63,
1993_64,
1993_65,
1993_66,
1993_67,
1993_68,
1993_69,
1993_70,
1993_71,
1993_72,
1993_73,
1993_74,
1993_75,
1993_76,
1993_77,
1993_78,
1993_79,
1993_80,
1993_81,
1993_82,
1993_83,
1993_84,
1993_85,
1993_86,
1993_87,
1993_88,
1993_89,
1993_90,
1993_91,
1993_92,
1993_93,
1993_94,
1993_95,
1993_96,
1993_97,
1993_98,
1993_99,
1993_100,
1993_101,
1993_102,
1993_103,
1993_104,
1993_105,
1993_106,
1993_107,
1993_108,
1993_109,
1993_110,
1993_111,
1993_112,
1993_113,
1993_114,
1993_115,
1993_116,
1993_117,
1993_118,
1993_119,
1993_120,
1993_121,
1993_122,
1993_123,
1993_124,
1993_125,
1993_126,
1993_127,
1993_128,
1993_129,
1993_130,
1993_131,
1993_132,
1993_133,
1993_134,
1993_135,
1993_136,
1993_137,
1993_138,
1993_139,
1993_140,
1993_141,
1993_142,
1993_143,
1993_144,
1994_1,"Direction Selectivity In Primary Visual Cortex Using Massive Intracortical Connections Humbert Suarez, Christof Koch, Rodney Douglas"
1994_2,"On the Computational Utility of Consciousness Donald W. Mathis, Michael C. Mozer"
1994_3,"Catastrophic Interference in Human Motor Learning Tom Brashers-Krug, Reza Shadmehr, Emanuel Todorov"
1994_4,Grammar Learning by a Self-Organizing Network Michiro Negishi
1994_5,"Patterns of damage in neural networks: The effects of lesion area, shape and number Eytan Ruppin, James A. Reggia"
1994_6,"Forward dynamic models in human motor control: Psychophysical evidence Daniel M. Wolpert, Zoubin Ghahramani, Michael I. Jordan"
1994_7,A solvable connectionist model of immediate recall of ordered lists Neil Burgess
